frame,time,mode,selected_model,action_throttle,action_steer,carla_pos_x,carla_pos_y,carla_pos_z,carla_yaw_deg,speed_mps,model_pos_x,model_pos_y,model_pos_z
68,3.4000000000000004,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.004483871161937714,0.15919795632362366,0.007637271657902349,-64.64484405517578,24.471010208129883,0.004737624898552895
69,3.45,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.004252586048096418,0.15919795632362366,0.006960172671914147,-64.64484405517578,24.471010208129883,0.004483871161937714
70,3.5,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.004041938576847315,0.15919795632362366,0.006341485772290186,-64.64484405517578,24.471010208129883,0.004252586048096418
71,3.5500000000000003,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.003849945031106472,0.15919795632362366,0.0057806014083326435,-64.64484405517578,24.471010208129883,0.004041938576847315
72,3.6,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.0036749267019331455,0.15919795632362366,0.0052673337050848455,-64.64484405517578,24.471010208129883,0.003849945031106472
73,3.6500000000000004,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.0035155105870217085,0.15919795632362366,0.004798870068044195,-64.64484405517578,24.471010208129883,0.0036749267019331455
74,3.7,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.0033701322972774506,0.15919795632362366,0.004373588599391218,-64.64484405517578,24.471010208129883,0.0035155105870217085
75,3.75,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.0032377243041992188,0.15919795632362366,0.003984832670551714,-64.64484405517578,24.471010208129883,0.0033701322972774506
76,3.8000000000000003,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.0031170654110610485,0.15919795632362366,0.0036318777135435605,-64.64484405517578,24.471010208129883,0.0032377243041992188
77,3.85,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.0030071258079260588,0.15919795632362366,0.003310194007058441,-64.64484405517578,24.471010208129883,0.0031170654110610485
78,3.9000000000000004,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.0029069900047034025,0.15919795632362366,0.0030143642798196933,-64.64484405517578,24.471010208129883,0.0030071258079260588
79,3.95,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.0028156661428511143,0.15919795632362366,0.002748851664407005,-64.64484405517578,24.471010208129883,0.0029069900047034025
80,4.0,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.0027324294205754995,0.15919795632362366,0.0025043869391245515,-64.64484405517578,24.471010208129883,0.0028156661428511143
81,4.05,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.0026566314045339823,0.15919795632362366,0.0022816371638748664,-64.64484405517578,24.471010208129883,0.0027324294205754995
82,4.1000000000000005,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.002587623428553343,0.15919795632362366,0.002080430975216065,-64.64484405517578,24.471010208129883,0.0026566314045339823
83,4.15,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.0025246047880500555,0.15919795632362366,0.0018950271191361901,-64.64484405517578,24.471010208129883,0.002587623428553343
84,4.2,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.0024672315921634436,0.15919795632362366,0.0017266845097787197,-64.64484405517578,24.471010208129883,0.0025246047880500555
85,4.25,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.0024149322416633368,0.15919795632362366,0.0015741634415700591,-64.64484405517578,24.471010208129883,0.0024672315921634436
86,4.3,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.002367324661463499,0.15919795632362366,0.0014337348985010712,-64.64484405517578,24.471010208129883,0.0024149322416633368
87,4.3500000000000005,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.0023239515721797943,0.15919795632362366,0.0013064669910890718,-64.64484405517578,24.471010208129883,0.002367324661463499
88,4.4,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.002284355228766799,0.15919795632362366,0.0011912917270858192,-64.64484405517578,24.471010208129883,0.0023239515721797943
89,4.45,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.0022483444772660732,0.15919795632362366,0.0010856055887809503,-64.64484405517578,24.471010208129883,0.002284355228766799
90,4.5,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.002215499756857753,0.15919795632362366,0.0009887313938006198,-64.64484405517578,24.471010208129883,0.0022483444772660732
91,4.55,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.0021855926606804132,0.15919795632362366,0.0009012984812001293,-64.64484405517578,24.471010208129883,0.002215499756857753
92,4.6000000000000005,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.002158279297873378,0.15919795632362366,0.000821676221711855,-64.64484405517578,24.471010208129883,0.0021855926606804132
93,4.65,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.0021334837656468153,0.15919795632362366,0.0007492256147870459,-64.64484405517578,24.471010208129883,0.002158279297873378
94,4.7,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.0021107865031808615,0.15919795632362366,0.0006822299915589265,-64.64484405517578,24.471010208129883,0.0021334837656468153
95,4.75,IDLE,,0.0,0.0,-64.64484405517578,24.471010208129883,0.0020901488605886698,0.15919795632362366,0.0006214427998055308,-64.64484405517578,24.471010208129883,0.0021107865031808615
